uniq_id,product_name,pid,retail_price,discounted_price,is_FK_Advantage_product,product_rating,overall_rating,brand
cb7add27e0daaf56806b98d39cb37294,Rockmantra Mini Monstor Art Ceramic Mug,MUGEAGGKURWPVVSW,488.00,249.00,FALSE,No rating available,No rating available,
d55f8d5a662555dfdd74fdfb45268c0b,"Prithish Leaf Me Alone, I'm Bushed Ceramic Mug",MUGE6SYU8QAKS7UH,480.00,226.00,FALSE,No rating available,No rating available,
e2ab738f7acff6b84b12193d096c7ecd,"Prithish Crazy World, Gotta Smile Ceramic Mug",MUGEBJ7XD5GRWVX8,492.00,196.00,FALSE,5,5,
d2d442d949589d8e8576a48ec21b4fbe,Printland PMR1337 Ceramic Mug,MUGEACY8MGYM6PEF,647.00,371.00,FALSE,No rating available,No rating available,
5516306c3fae7b8894d5b716cc63b236,Rockmantra Supper Cool White Car Ceramic Mug,MUGEAGGKPUYPSZAG,483.00,227.00,FALSE,No rating available,No rating available,
851013249efdea567111adb7c2da8030,Printland PMR1338 Ceramic Mug,MUGEACY8Z8Y3EDRZ,647.00,357.00,FALSE,No rating available,No rating available,
fd369a1bb58ae02cd925dda7e9e1d00a,Prithish Working on my own Grass Ceramic Mug,MUGE8S9KB8DUER6P,489.00,225.00,FALSE,No rating available,No rating available,
aa5d5695f6afd07d438640dfe1c66129,Prithish Awesome Dad Double Color Ceramic Mug,MUGECJZ23GD5PE6C,591.00,283.00,FALSE,No rating available,No rating available,
5988e71dd98580b5447c73459fe035ea,Rockmantra Red Ice ManRMMW50000187 Ceramic Mug,MUGEAGGKYUB8SYA5,484.00,242.00,FALSE,No rating available,No rating available,
8efd15b4bb1dcdb52283f4165a1f360c,Printland PMR1193 Ceramic Mug,MUGEACY8FADKRHPW,636.00,356.00,FALSE,No rating available,No rating available,
4d021083903fdebb6c79bfec2553ab15,Rockmantra AbstrectRMMW50000227 Ceramic Mug,MUGEAGGKTJMC9FZB,492.00,254.00,FALSE,No rating available,No rating available,
2fda3b843177cd4a9f97d5a3b42b6221,Prithish You Only Live Once Ceramic Mug,MUGEB3GZGGCPWCVH,698.00,308.00,FALSE,No rating available,No rating available,
eddae308fd7c2cbbeda2c6e5697c02aa,Printland PMR1300 Ceramic Mug,MUGEACY8EVX5VAMD,632.00,371.00,FALSE,No rating available,No rating available,
590b4428c3e77c06283ea0b506b20b4a,Rockmantra San Flawer Ceramic Mug,MUGEAGGKYT9UPZRG,491.00,225.00,FALSE,No rating available,No rating available,
78fcaeeef8172ba3a27a4044b9cf886f,Rockmantra High Speed Way Ceramic Mug,MUGEAGGKUPW5Y43K,495.00,247.00,FALSE,No rating available,No rating available,
b4ef2feb4911addde222a4694fd81552,Prithish Super Hero Without Cape Ceramic Mug,MUGE99BWHAB47HZC,593.00,256.00,FALSE,5,5,
73f460cd6f3fd206902d7097a1816405,Rockmantra Fantasy Art 18 Ceramic Mug,MUGEAGGKKZBHTBHW,494.00,235.00,FALSE,No rating available,No rating available,
16154878a754c302b5c8b734da69079d,Prithish How Bad You Want It? Ceramic Mug,MUGE92Z4SGPZP3JJ,595.00,264.00,FALSE,No rating available,No rating available,
51566edcf57b990f669b4384a9a6c35d,Printland PMBA1362 Ceramic Mug,MUGEACY8Q3ZYSYXZ,633.00,359.00,FALSE,No rating available,No rating available,
16d3d710877c182ff4f36b27875c4b72,Printland CMW1649 Ceramic Mug,MUGEACY8ZGC54WNC,444.00,253.00,FALSE,No rating available,No rating available,
0d3e1dc0d38be59e9927e47f152e48aa,Prithish Gemini Black Ceramic Mug,MUGE9HRR6HVCRPZT,694.00,311.00,FALSE,5,5,
1fa4e44f887def2089ca67fb75d8de54,Prithish Best Dad Ever Rainbow Effect Double Color Ceramic Mug,MUGECEVF5ZYJRXMM,594.00,262.00,FALSE,No rating available,No rating available,
118b411bf265538461b084ce7abd55a8,Rockmantra Night City Ceramic Mug,MUGEAGGKZFGYHZ4Y,497.00,238.00,FALSE,No rating available,No rating available,
a71a560b63911de954624d8594288321,Printland PMR1303 Ceramic Mug,MUGEACY8Q7ZYSTN8,636.00,370.00,FALSE,No rating available,No rating available,
06749cbff1487f470438823f6952cfd1,Prithish Hop Jump Skip Black Ceramic Mug,MUGEB7J7RZDRUQH9,682.00,357.00,FALSE,No rating available,No rating available,
202fc276e672eb8c29891aa50aef0771,Rockmantra Fogg Tree Ceramic Mug,MUGEAGGKPSZSWZMJ,493.00,251.00,FALSE,No rating available,No rating available,
6a909f47978f5d4ccb3ee4349c83c2e8,Printland PMR1880 Ceramic Mug,MUGEBFGFYWQRWYDN,648.00,350.00,FALSE,No rating available,No rating available,
27e39206a745a3eb55a17006ba346ccd,Prithish Boo Ceramic Mug,MUGEB3GZ5HYHGBQT,679.00,357.00,FALSE,No rating available,No rating available,
8da009041afa1df1a8dd6f40a39ab041,Printland PMR1894 Ceramic Mug,MUGEBFGY5KP33HSX,648.00,368.00,FALSE,No rating available,No rating available,
54462abfe64d9228706f4cb2358a4ec8,Printland PMR1362 Ceramic Mug,MUGEACY8VZZANNTE,644.00,330.00,FALSE,No rating available,No rating available,
2185cc6a5c851eeaabe2cb8021e181ac,Rockmantra Red Sugery Rasberry Ceramic Mug,MUGEAGGKZTAYHVFZ,497.00,237.00,FALSE,No rating available,No rating available,
829a0fd97715d97b17324af80bdf22ad,Printland PMBA1363 Ceramic Mug,MUGEACY87DHFDDZC,645.00,374.00,FALSE,No rating available,No rating available,
4d9f09f8cc61d675685ac567ca4f22c9,Printland CMW1617 Ceramic Mug,MUGEACY8DDWFGRUA,444.00,232.00,FALSE,No rating available,No rating available,
7504846f0510dae8a1b2d1f49809c714,Printland PMR1015 Ceramic Mug,MUGEBFGFRVWCKPVT,635.00,346.00,FALSE,No rating available,No rating available,
eb0942300b288c49d87982642fe878fd,Printland CMW1736 Ceramic Mug,MUGEACY7ZZGGMC6E,455.00,229.00,FALSE,No rating available,No rating available,
bc5d830cde227090ac96f60fbac43615,Rockmantra AbstrectRMMW50000236 Ceramic Mug,MUGEAGGKNHYU6HGM,490.00,249.00,FALSE,No rating available,No rating available,
feefbdff924dd6b7cc266449c9a36d69,Rockmantra Red Flowers In Bucket Ceramic Mug,MUGEAGGKMUGXQ2YH,485.00,233.00,FALSE,No rating available,No rating available,
af1ac46194b5488048c459102a16a57e,Rockmantra Abstracts 16 Ceramic Mug,MUGEAGGKXFJDBZ9Q,485.00,256.00,FALSE,No rating available,No rating available,
62c89a9260f8d8f7869f72b0426228f0,Rockmantra Abstrcts 9 Ceramic Mug,MUGEAGGKK6ZZUYKP,483.00,236.00,FALSE,No rating available,No rating available,
983f892cbbc3c03264778b5f693a8f93,Rajesh Digital Anniversary-57 Ceramic Mug,MUGE8VY8KMSMAMFT,338.00,313.00,FALSE,No rating available,No rating available,
1b1c5345f89e9c0a5d69b395cdf9ae90,Rockmantra Yellow Car Ceramic Mug,MUGEAGGKHEM6SGPP,487.00,255.00,FALSE,No rating available,No rating available,
a1fd886094826c3f25c6ffb380073974,Prithish Warm Up The Evil In Me Double Color Ceramic Mug,MUGECEVFZVB49B8S,586.00,260.00,FALSE,No rating available,No rating available,
3847353a4b8de1efc504d589aea74ffe,Rockmantra Tele PhoneRMMW50000160 Ceramic Mug,MUGEAGGKUQE2HYPZ,489.00,251.00,FALSE,No rating available,No rating available,
41d6ecbd70b38958fe94d472f7c211f0,Rockmantra Abstract SkyRMMW50000139 Ceramic Mug,MUGEAGGKZEFKTZ8U,495.00,249.00,FALSE,No rating available,No rating available,
60efd61370e70267dc60b11ff2bf974c,Prithish Abstract Design 40 Ceramic Mug,MUGE6A5HVZYHMHKW,483.00,197.00,FALSE,No rating available,No rating available,
b67194a519c2165ba47fb69f385b8f90,Rockmantra Cute Red Peek Parrot Ceramic Mug,MUGEAGGKZFD7ME7F,497.00,234.00,FALSE,No rating available,No rating available,
70c99dae91fe183bbf73b31f9a56a3e3,Prithish I Love You Floral Ceramic Mug,MUGE5HG8AZTFDZ4T,498.00,195.00,FALSE,No rating available,No rating available,
f553e8c36d6a6711676d29fd21100c10,Printland PMR1342 Ceramic Mug,MUGEACY8CHWAPQK2,632.00,382.00,FALSE,No rating available,No rating available,
a3c4a6c6ade80e5a87a495a6cde0fa65,Prithish Teddy Reading Double Color Ceramic Mug,MUGEB7J7VYQXGFM3,598.00,279.00,FALSE,No rating available,No rating available,
f46225aa0531159d5e5f3be1ae10e8ba,Printland PMR1292 Ceramic Mug,MUGEACY87HGZAZSU,636.00,386.00,FALSE,No rating available,No rating available,
