uniq_id,product_name,pid,retail_price,discounted_price,is_FK_Advantage_product,product_rating,overall_rating,brand
c2d766ca982eca8304150849735ffef9,Alisha Solid Women's Cycling Shorts,SRTEH2FF9KEDEFGF,999,379,FALSE,No rating available,No rating available,Alisha
7f7036a6d550aaa89d34c77bd39a5e48,FabHomeDecor Fabric Double Sofa Bed,SBEEH3QGU7MFYJFY,32157,22646,FALSE,No rating available,No rating available,FabHomeDecor
f449ec65dcbc041b6ae5e6a32717d01b,AW Bellies,SHOEH4GRSUBJGZXE,999,499,FALSE,No rating available,No rating available,AW
0973b37acd0c664e3de26e97e5571454,Alisha Solid Women's Cycling Shorts,SRTEH2F6HUZMQ6SJ,699,267,FALSE,No rating available,No rating available,Alisha
bc940ea42ee6bef5ac7cea3fb5cfbee7,Sicons All Purpose Arnica Dog Shampoo,PSOEH3ZYDMSYARJ5,220,210,FALSE,No rating available,No rating available,Sicons
c2a17313954882c1dba461863e98adf2,Eternal Gandhi Super Series Crystal Paper Weights  with Silver Finish,PWTEB7H2E4KCYUE3,430,430,FALSE,No rating available,No rating available,Eternal Gandhi
ce5a6818f7707e2cb61fdcdbba61f5ad,Alisha Solid Women's Cycling Shorts,SRTEH2FVVKRBAXHB,1199,479,FALSE,No rating available,No rating available,Alisha
8542703ca9e6ebdf6d742638dfb1f2ca,FabHomeDecor Fabric Double Sofa Bed,SBEEH3QGYGHFUEXN,32157,22646,FALSE,No rating available,No rating available,FabHomeDecor
29c8d290caa451f97b1c32df64477a2c,"dilli bazaaar Bellies, Corporate Casuals, Casuals",SHOEH3DZBFR88SCK,699,349,FALSE,No rating available,No rating available,dilli bazaaar
4044c0ac52c1ee4b28777417651faf42,Alisha Solid Women's Cycling Shorts,SRTEH2FVUHAAVH9X,1199,479,FALSE,No rating available,No rating available,Alisha
e54bc0a7c3429da2ebef0b30331fe3d2,Ladela Bellies,SHOEH4KM2W3Z6EH5,1724,950,FALSE,5,5,Ladela
c73e78fb440ff8972e0762daed4fc109,Carrel Printed Women's,SWIEHF3EF5PZAZUY,2299,910,FALSE,No rating available,No rating available,Carrel
c29af37837afcaf44b779eca7c19295f,Sicons All Purpose Tea Tree Dog Shampoo,PSOEH3ZYYFETGCCD,,,FALSE,No rating available,No rating available,Sicons
9aacdecceb404c74abddc513fd2756a8,Alisha Solid Women's Cycling Shorts,SRTEH2FGBDJGX8FW,999,379,FALSE,No rating available,No rating available,Alisha
83c53f8948f508f51d2249b489ca8e7d,Freelance Vacuum Bottles 350 ml Bottle,BOTEGYTZ2T6WUJMM,699,699,FALSE,No rating available,No rating available,Freelance
d95b0456a0350bc42f2393c6e84b0f09,Alisha Solid Women's Cycling Shorts,SRTEH2FECMGNZJXJ,999,379,FALSE,No rating available,No rating available,Alisha
849ab05698081a374215d0b7d18047d0,FabHomeDecor Fabric Double Sofa Bed,SBEEH3QGAYAEPRCG,32157,22646,FALSE,No rating available,No rating available,FabHomeDecor
c275ee5ac19f774a3ef7da71b40aabd8,Style Foot Bellies,SHOEH4FSHEDEMVTM,899,449,FALSE,No rating available,No rating available,Style Foot
4f3511c33a6869b1d5102cd97818ef00,Carrel Printed Women's,SWIEHF3H7WG6VGMR,2499,999,FALSE,No rating available,No rating available,Carrel
7ee3e337474a29b38cfe1f5d4020d633,FabHomeDecor Fabric Double Sofa Bed,SBEEH3QGWRGG3J6Q,32157,22646,FALSE,No rating available,No rating available,FabHomeDecor
f35f27525ab8f5988d3817ee9bb02ce1,Sicons Conditioning Conditoner Dog Shampoo,PSOEH3ZXRTZJUVXM,110,100,FALSE,No rating available,No rating available,Sicons
ea98a65ad1e1b8688eddf89fbc7b3e27,Alisha Solid Women's Cycling Shorts,SRTEH2FD3ANFFMHP,,,FALSE,No rating available,No rating available,Alisha
7a7ba93ab20a2b50fd5a7dc74bcba063,dongli Printed Boy's Round Neck T-Shirt,TSHEHBHSKBJWHFNF,2400,1039,FALSE,No rating available,No rating available,dongli
9c26a5d85a59d6a34a199ae1df836ec3,SWAGGA Women Clogs,SNDEH75ZFZ5REGFH,1500,1500,FALSE,No rating available,No rating available,SWAGGA
20cf08ae845d5fd8f2b8cf52b3b9d840,Kennel Rubber Dumbell With Bell - Small Rubber Rubber Toy For Dog,PTYEA6SFGD4X8NAR,190,190,FALSE,No rating available,No rating available,Kennel
bb41283056536d7af11e994ba4f9db81,Glus Wedding Lingerie Set,LINE92U9KGZG25AY,1299,699,FALSE,No rating available,No rating available,
ea91e47cac68b132887d7fc1175e91c2,Veelys Shiny White Quad Roller Skates - Size 4.5 UK,SKTEC88WSNYJKWY7,3199,2499,FALSE,No rating available,No rating available,
bec784ef794cf596dbe2cbbaf5427ef0,Bulaky vanity case Jewellery Vanity Case,VANDZY4YZFPEG85T,499,390,FALSE,3,3,
171e0bcea390c17fd70e3ffa6c2cd187,FDT Women's Leggings,LJGEB2KMCMMHHFC7,699,309,FALSE,No rating available,No rating available,
a60ebb7803c6a31795de3f8949cb6f98,Madcaps C38GR30 Men's Cargos,CRGE6A53UX7CJMXX,2199,1699,FALSE,No rating available,No rating available,
186d40c6852da91166c7eb7856603c51,Bengal Blooms Rose Artificial Plant  with Pot,ARPEGDHSXZJSHGSN,799,579,FALSE,No rating available,No rating available,Bengal Blooms
e71017e224688489edfe856f2308806d,Indcrown Net Embroidered Semi-stitched Lehenga Choli Material,FABEJX2NHNKCYHKA,999,699,FALSE,No rating available,No rating available,Indcrown
6286847ee2da18f587503db49511c539,Shopmania Music Band A5 Notebook Spiral Bound,DIAEJ6Z8BEDTGGYY,499,275,FALSE,No rating available,No rating available,Shopmania
0686fec9b70e5039583a38119ca0c835,Shopmania Music Band A5 Notebook Spiral Bound,DIAEJ6Z8KQFWDEGH,499,275,FALSE,No rating available,No rating available,Shopmania
ea2406dc597bee2abb6b867fa668501f,"Tiara Diaries 2016-2017 Designer LA Kaarta ""TAKING ACTION GETTING RESULT"" (Set of 3) B5 Notebook Hard Bound",DIAEJ8FGHZ3K86JU,1000,837,FALSE,No rating available,No rating available,Tiara Diaries
5935ed077915347dc695744df68c565c,KAJCI Embroidered Women's Waistcoat,WSCEG2FYDYFDSVZ6,1200,699,FALSE,No rating available,No rating available,KAJCI
89fcdddaad50084e395d0928a7426afe,Packman 8 x 10 inches Security Bags Without POD Jacket Courier Bag Security Bag,PKBEGBTRKKHU26YQ,350,298,FALSE,No rating available,No rating available,Packman
b9b183aa18d3a721d2ac23e7184525b0,Pick Pocket Embroidered Women's Waistcoat,WSCEFUV4TVWT73ZB,899,899,FALSE,No rating available,No rating available,Pick Pocket
dee64864c0419bec80fbbb94d19bc40d,Angelfish Silk Potali Potli,PPSEGFYAGD8FYUXV,999,399,FALSE,No rating available,No rating available,Angelfish
595f55f2c1293f07ea9ec9fa2bb39f46,Oye Boy's Dungaree,DRPEF2XSFBAP4SUZ,899,764,FALSE,No rating available,No rating available,Oye
547b6585272473ae006bcfbdb47b6ae0,Nuride Canvas Shoes,SHOEGVQCT2ZSGUHY,1999,1349,FALSE,No rating available,No rating available,Nuride
f6ae9e271a1d4469b4f41124e001e1cc,OM SHIVAKRITI Square wall Clock Showpiece  -  38.1 cm,SHIEHS7XJ954NRYY,1499,1499,FALSE,No rating available,No rating available,OM SHIVAKRITI
f5b22eaa5f79e67209612997f4aa215d,Himmlisch ST381 Magnetic Sun Shade For Maruti Alto,SUDEJFBRVYEUZUDH,6999,1899,FALSE,No rating available,No rating available,Himmlisch
e9eb010ed8313f65f0e049fc3fcffe87,Rapter BNC-179 BNC Wire Connector,WJCEHF8GZSQWZY7Z,2299,1400,FALSE,No rating available,No rating available,Rapter
6ef0a5eb033cd610d455be7102da5685,Vishudh Printed Women's Straight Kurta,KTAEHE9HAED4VUQB,999,499,FALSE,No rating available,No rating available,Vishudh
c9c27aa5dc7df49e82e55e8abb6b4020,Vishudh Printed Women's Straight Kurta,KTAEHE9KFCMVVSBN,899,449,FALSE,No rating available,No rating available,Vishudh
8bc90f8a2ab89daa6ea69d42fe24c985,Vishudh Printed Women's Anarkali Kurta,KTAEHE9KEZBBQHYA,2099,1049,FALSE,No rating available,No rating available,Vishudh
f04b7e56a6053c465aa03994ae749fba,BuildTrack PIR Wireless Motion Sensor - One Switch Control Wireless Sensor Security System,SSSEHDP9RFW7ZGNG,6500,5000,FALSE,No rating available,No rating available,BuildTrack
e6aa835f620db985ee4389b63ef166ad,Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER Wired Sensor Security System,SSSEHFZ2TRZBAPF9,9990,4990,FALSE,No rating available,No rating available,Skayvon
cb02f195bbaabc773c7103accf6614a3,MASARA Solid Women's Straight Kurta,KTAEHETWXZYYG35G,1399,599,FALSE,No rating available,No rating available,MASARA
169902631b89202f0e2079e9cc09b3c7,Vishudh Printed Women's Straight Kurta,KTAEHE9KPZU5JK2P,899,449,FALSE,No rating available,No rating available,Vishudh
d8dfa5cfc972119fb2fb7ed330b8be54,Rapter BNC-047 BNC Wire Connector,WJCEHF8JMMZWPYYG,1299,899,FALSE,No rating available,No rating available,Rapter
5f16579ecfc3aa5dd8e65afdaa069d4f,Skayvon SUBMERSIBBLE THREE PHASE PUMP CONTROLLER Wired Sensor Security System,SSSEHFZ34KRWYGSH,8999,4990,FALSE,No rating available,No rating available,Skayvon
06ad8323cf9105f1aaae6515cf08a7d6,Vishudh Printed Women's Straight Kurta,KTAEHE9K8CQJMQCV,899,449,FALSE,No rating available,No rating available,Vishudh
6894a5c6bb1d312fc0b65b51d9f65acc,Behringer Xenyx 502 Analog Sound Mixer,SNMEHEYXQCEW3JCQ,10000,6600,FALSE,No rating available,No rating available,Behringer
3ecb859759e5311cbab6850e98879522,Vishudh Printed Women's Straight Kurta,KTAEHE9K92ADDUNC,899,449,FALSE,No rating available,No rating available,Vishudh
5614ccefd0ab9bee5cd28bf3d38fd12f,Vishudh Printed Women's Straight Kurta,KTAEHE9KNNU7RP4Z,899,449,FALSE,No rating available,No rating available,Vishudh
aff8be089d14317011f1cc3eba810b6d,MASARA Solid Women's Straight Kurta,KTAEHETWZZ5KEAT9,1399,599,FALSE,No rating available,No rating available,MASARA
b75e9fbc54e49dcee551709bd63e243c,MASARA Solid Women's Straight Kurta,KTAEHETVCXXZRXGK,1399,550,FALSE,No rating available,No rating available,MASARA
d620fa0d35825bb3c0717e9d3446cc97,Roadster Men's Zipper Solid Cardigan,CGNEDFY77SGZTEQ2,1399,699,FALSE,3.6,3.6,Roadster
ee383a337af67ae8ad4f42714d67ddaf,Vishudh Printed Women's Straight Kurta,KTAEHE9H9MVK42JA,999,499,FALSE,No rating available,No rating available,Vishudh
97b8a04ee0c6f158ed18a99cfc2bd6ed,Noor Embroidered Women's Straight Kurta,KTAEHFQGFGMGGMUZ,1649,849,FALSE,No rating available,No rating available,Noor
154968876a45c0e99d35b5d57290d0b3,MASARA Solid Women's Straight Kurta,KTAEHETW3ZCMFMJR,1399,599,FALSE,No rating available,No rating available,MASARA
0305111c779fe663bd94122bef0f0002,Vishudh Printed Women's Straight Kurta,KTAEHE9KFWXNYHFD,899,449,FALSE,No rating available,No rating available,Vishudh
80993e88a0224c71617e37dcd1e17745,Libas Printed Women's A-line Kurta,KTAEGFPRCCS46ZMA,899,449,FALSE,No rating available,No rating available,Libas
f3ff4d066fa5290970f46762caa5c73a,Libas Printed Women's Anarkali Kurta,KTAEG2EQ6GSJE8AG,1849,924,FALSE,No rating available,No rating available,Libas
fabe2ce4a6b7510fa1bac6922156ab7b,MASARA Solid Women's Straight Kurta,KTAEHETWRNSWM4EF,999,499,FALSE,No rating available,No rating available,MASARA
9ec7cf78ff9e728bf1d7eb6609f42188,HRS ULTIMATE BOY Chest Pads,PADEHZFHMTEUP8YG,440,395,FALSE,No rating available,No rating available,HRS
7a7e587d3344885bdb8c77f8b7679483,Vermello Men Casual Brown Genuine Leather Belt,BELEG6KUK6ZBFTZJ,1495,795,FALSE,No rating available,No rating available,Vermello
c497e4250ea07a8a87efa8fda01ae6e0,HRS CLUB BOY Thigh Pads,PADEHZFJGQNSEVKC,280,250,FALSE,No rating available,No rating available,HRS
7db2acfee8298ef8c687d688147c69be,Ligans NY Men Formal Black Genuine Leather Belt,BELEG68SBMZFFN5Z,795,695,FALSE,No rating available,No rating available,Ligans NY
55b85ea15a1536d46b7190ad6fff8ce7,Elegance Polyester Multicolor Abstract Eyelet Door Curtain,CRNEG7BKMFFYHQ8Z,1899,899,FALSE,No rating available,No rating available,Elegance
8beb2187f33659971647812d8f95af73,Liza Women Wedges,SNDEG6EFWGBCURUT,1990,1393,FALSE,No rating available,No rating available,Liza
08cb8617f5aacbe98024867f509f6bbc,HRS ULTIMATE BOY Elbow Pads,PADEHZFHGHFQJAXV,250,230,FALSE,No rating available,No rating available,HRS
7b72c92c2f6c40268628ec5f14c6d590,Sathiyas Cotton Bath Towel,BTWEGFZHGBXPHZUH,600,449,FALSE,No rating available,No rating available,Sathiyas
ae2934c35fd4b0469d507c0b50374ef1,HRS ULTIMATE MEN Chest Pads,PADEHZFHCNQGWNNS,440,395,FALSE,No rating available,No rating available,HRS
64d5d4a258243731dc7bbb1eef49ad74,Eurospa Cotton Terry Face Towel Set,BTWEG6SHXTDB2A2Y,,,FALSE,No rating available,No rating available,Eurospa
d4684dcdc759dd9cdf41504698d737d8,SANTOSH ROYAL FASHION Cotton Printed King sized Double Bedsheet,BDSEJT9UQWHDUBH4,2699,1299,FALSE,No rating available,No rating available,SANTOSH ROYAL FASHION
1b2c6d2ef16b8b391aa0221ebd673ce3,CASEDEAL Microsoft Nokia lumia x2 Back Panel,MBPEJMV5GAY9SZX5,1999,380,FALSE,No rating available,No rating available,CASEDEAL
b129a98c7c0e905ca82fd73db63d9bd0,Mario Gotze Women's Printed Casual Orange Shirt,SHTEJRCHC5KESPYX,1499,899,FALSE,No rating available,No rating available,Mario Gotze
6325b6870c54cd47be6ebfbffa620ec7,Jaipur Print Cotton Floral King sized Double Bedsheet,BDSEJTHNGWVGWWQU,2599,698,FALSE,No rating available,No rating available,Jaipur Print
b51acbb3e292152a131cde140e0c376a,Shilpi NHSCN003 Coin Bank,CNBEJ9EDXWN8HQUU,900,650,FALSE,No rating available,No rating available,Shilpi
c3f924e0e4c823c62d58de0c17ba86d6,Jaipur Print Cotton Floral King sized Double Bedsheet,BDSEJTHGGZH3HSJF,2599,698,FALSE,No rating available,No rating available,Jaipur Print
38cc9b40b62bef29b49e3c6b501b9dba,Babeezworld Dungaree Baby Boy's  Combo,ACBEGNTVH7QYGJZU,999,499,FALSE,No rating available,No rating available,Babeezworld
a99bd685c5430bdf45a1dd01aabc3200,Redbag Eight Armed Goddess Sherawali Maa Showpiece  -  10.8 cm,SHIEJYHMR7DUKT8W,1600,1200,FALSE,No rating available,No rating available,Redbag
e98fed4f44ec6c5f185a80f8cdd898bb,"Proence Weight Gainers, Mass Gainers",PSLEAVTQRYZP3YVG,1025,949,FALSE,No rating available,No rating available,Proence
05324708277dbf2f3e8b55a660e91988,Discountgod Men's Checkered Casual Shirt,SHTEBY72FGKPYBRU,750,590,FALSE,No rating available,No rating available,Slim
9b9dc9b2609d1ee4f5196221eca22eb7,Silver Streak Men's Printed Casual Denim Shirt,SHTEB5MNYHJJQGBJ,1299,599,FALSE,No rating available,No rating available,Slim
a62b34aa0564cbf03b0132773eab9354,"Cobra Paris CO6394A1 Analog Watch  - For Men, Boys",WATE3FAXGFHMASYX,18995,15195,FALSE,No rating available,No rating available,
45df3406c4f1301e479c58716c912841,TEN TEN Women's Black Knee Length Boots Boots,SHOECK2FYYWUT4KM,4995,1995,FALSE,No rating available,No rating available,
7698cd2c78a1fd6105ef617445da52f9,"Aries Gold G 729 S-BK Analog Watch  - For Men, Boys",WATECJ25SP6A7VD5,13699,13099,FALSE,No rating available,No rating available,
2b480f41409d22cb3ba9f71a0242cf1a,Carlton Boots,SHOE7ZJ3GQN3ZHNS,3495,1223,FALSE,No rating available,No rating available,
893aa5ed55f7cff2eccea7758d7a86bd,Maserati Time R8851116001 Analog Watch  - For Boys,WATEAYAHJ8CUCAYM,24400,24400,FALSE,No rating available,No rating available,
e52f90f908db98de5f78645ccf03024c,"Vizion 8503B-1RED Cold Light Digital Watch  - For Boys, Girls",WATECV664H5MMGSQ,1095,595,FALSE,No rating available,No rating available,
f355cc1ccb08bd0d283ed979b7ee7515,"Camerii WM64 Elegance Analog Watch  - For Men, Boys",WATE6Y6D2MZHWGBZ,1099,449,FALSE,5,5,
f80ba21b9e77fe3a4d0e944f86305f8d,Reckler Slim Fit Men's Jeans,JEAECN2PWUKFA9GJ,5398,2599,FALSE,No rating available,No rating available,Slim
41aa2d73a19f0c3438b3c77134696830,Quechua Arpenaz Novadry Boots,SHOE4FZGGTE7HJXN,2499,2250,FALSE,No rating available,No rating available,
c0824c9e7ee6b79006ce698a2a7a413c,"Colat COLAT_MW20 Sheen Analog Watch  - For Men, Women, Boys, Girls",WATE2RX9HHGBUQGA,3999,849,FALSE,5,5,
15f03b13b010db0a355ae094fddc9e86,Steppings Trendy Boots,SHOE2FQCE3QFC8ZM,1799,719,FALSE,No rating available,No rating available,
0c7a6176e932cc20399a890433186ab5,Rochees RW38 Analog Watch  - For Boys,WATED8HNQGUFBNFT,1415,1202,FALSE,No rating available,No rating available,
0aa9c84298f0b956cb879d87ff728bf8,"Rorlig RR-028 Expedition Analog Watch  - For Men, Boys",WATEBYZGFCZPUJAR,1099,399,FALSE,5,5,
a66b8f58ac663190586f5c1a9745e56f,Catwalk Boots,SHOEA4HADYGNUZFM,2095,999,FALSE,No rating available,No rating available,
cf59d4e4b6583f4c4bc32c385d7952d1,Magnum Footwear Lifestyle,SHOEBYZGZ682N4K2,3999,2099,FALSE,No rating available,No rating available,
dd0e3470a7e6ed76fd69c2da27721041,T STAR UFT-TSW-005-BK-BR Analog Watch  - For Boys,WATECFFVGFZPAD3D,999,399,FALSE,No rating available,No rating available,
588d8f7647d36f6e1c162984f2cd9676,Rialto Boots,SHOED5DCYU8HWRDH,3295,2795,FALSE,No rating available,No rating available,
72c4f4745fbaeb32f8c82a6ce013309d,Kielz Ladies Boots,SHOE2ZNGYDECUGNG,2499,1249,FALSE,No rating available,No rating available,
41384da51732c0b4df3de8f395714fbb,"Alfajr WY16B Youth Digital Watch  - For Men, Boys",WATECHFU4QGFQEJG,5495,4995,FALSE,No rating available,No rating available,
dff9da1046a392d71cca8bfb3e1f647e,La Briza Ashley Boots,SHOE2FBZENEBCZZD,2299,2299,FALSE,No rating available,No rating available,
710ed5f2393a4b9e8823aa0029f71f93,"TAG Heuer CAU1116.BA0858 Formula 1 Analog Watch  - For Boys, Men",WATEA6UGFGKZKDJC,107750,107750,FALSE,No rating available,No rating available,
d6eb521acd9de24c5c3faded2831620a,Salt N Pepper 13-019 Femme Black Boots Boots,SHOE6ZQEB694PVM8,4195,3146,FALSE,No rating available,No rating available,
029565fee2f177b15e2cb9b7388a6a24,Shuz Touch Boots,SHOEBKEYTHTVCMNX,1499,1270,FALSE,No rating available,No rating available,
1ed3a04918640144f3c7b91edc15b493,Wrangler Skanders Fit Men's Jeans,JEAEBMSEEGG26RPV,2795,1817,FALSE,No rating available,No rating available,Skanders
f5edb6f2171b384ce99a71e52f0a64c9,Steppings Trendy Boots,SHOE3S9BZ4SJUJFY,3199,1919,FALSE,No rating available,No rating available,
e18aace92fadededb348d8488931a1e2,Salt N Pepper 14-664 Denny Black Boots Boots,SHOE6ZQE7K9W3ZX3,4295,3221,FALSE,No rating available,No rating available,
16655211772e017f8e207c24b8340214,"Costa Swiss CS-2001 Analog Watch  - For Boys, Men",WATEBVHAWSYYS8EY,1199,429,FALSE,No rating available,No rating available,
7713ac1bbb7b5c03019314a46076a6f2,Crocs Boots,SHOEBHZA5BXBKRDC,3995,3995,FALSE,No rating available,No rating available,
329c5f4d7aced63e1ce3e88f41d5e7e6,"Breitling AB011010/BB08 131S Chronomat 44 Analog Watch  - For Boys, Men",WATE9DX9E4YSRJSY,571230,571230,FALSE,No rating available,No rating available,
130a50a99e78426459f0d909b0bc0f07,Lyc White Casual Boots,SHOE4UC3MJZF3VFJ,1199,899,FALSE,5,5,
47b08bfc60cb74872ac29ccb93b64ca7,Myra Comfortable Boots,SHOEDH9AS48SSFBT,1049,499,FALSE,No rating available,No rating available,
920154acbe49d3202ed7d2ed2df1ea13,"Calibro SW-125 Analog-Digital Watch  - For Men, Boys",WATECGPSDSFRHUSY,2000,699,FALSE,No rating available,No rating available,
5b085177978f863858eb88c27dfbf01b,Get Glamr Designer Uggy Boots,SHOEC8QGWFF2VXAN,3499,2799,FALSE,No rating available,No rating available,
3b53afd15e056d3ef13be8bbc90a35c9,Kielz Ladies Boots,SHOEF9G8EWYMM2AM,2299,899,FALSE,No rating available,No rating available,
3a9689400032bf48b5487b9a878b90e7,Kielz Ladies Boots,SHOEF9G8X3SG6GHX,1999,999,FALSE,No rating available,No rating available,
f292c544825690b4f64504befa2875e6,Rochees RW50 Analog Watch  - For Boys,WATED8GHH7HRVGRK,1120,952,FALSE,No rating available,No rating available,
ff1a8e7edc438d81753fb1d1e961072a,Kielz Ladies Boots,SHOEF9G8ZHHCMHTW,2799,1299,FALSE,No rating available,No rating available,
5b60beedcf050b87e5b5ffcf3291086e,Salt N Pepper 13-516 Greta Red Boots,SHODUMFYM8ZHSJBG,3495,2621,FALSE,No rating available,No rating available,
b8950a817c882307669cc6cdc34fbb93,Fluid DMF-002-GR01 Digital Watch  - For Boys,WATE4CG2AQAGWGSF,1699,849,TRUE,3.5,3.5,
fb2392b67efbdcd335221c79b880f303,Steppings Trendy Boots,SHOE2FQCKJDCP9ZW,1599,639,FALSE,No rating available,No rating available,
cdc184d8b1f13b6b856e44260398cb98,Rialto Boots,SHOED5DC2GSMQMHU,3295,2395,FALSE,No rating available,No rating available,
811ac21c8b5e08260dc0ee4288cbb472,"Rorlig RR-030 Essentials Analog Watch  - For Men, Boys",WATEBYZGCFGUP9HG,1099,399,FALSE,No rating available,No rating available,
a468d980aaecbf4e1018e341772669df,Wrangler Regular Fit Men's Jeans,JEAE9PP49AH6PQCW,3295,1812,FALSE,No rating available,No rating available,Regular
e0a3585aa6424706c5b3fafd9d72a84e,Steppings Trendy Boots,SHOE3S9BGUAGYE5X,3499,2274,FALSE,No rating available,No rating available,
fd2fed517efb6e4c9824eb12e436d19b,"Disney DW100230 Digital Watch  - For Boys, Girls",WATE3GEY74QU9T35,350,350,FALSE,No rating available,No rating available,
a919c3ae44e0f1d2e1e5cafe7ea057ae,Salt N Pepper 13-167 Marsha Red Boots,SHODUMFYYW5YGRQN,3695,2771,FALSE,No rating available,No rating available,
08452abdadb3db1e686b94a9c52fc7b6,"Cartier W6701005 Analog Watch  - For Boys, Men",WATEAK8SE2RUK7GM,201000,201000,FALSE,No rating available,No rating available,
eb7148dc532ca3a71f0c88fe1d617b4d,Bruno Manetti Cannelita Boots,SHOEYGK5AYYBVXKH,3399,1359,FALSE,4.4,4.4,
a8f99924be2c3dc4c6c4d0208f55cc66,Stylistry Maxis Shde6603brwoboot3104 Boots,SHOEFZ37XDUHHTZW,2199,1599,FALSE,No rating available,No rating available,
1e8741b5ae27a513546c94b3f3312aee,"Lois Caron LCS-4032 Analog Watch  - For Boys, Men",WATED53FKKH4S8E4,1200,399,FALSE,No rating available,No rating available,
1cbd0a513268feade315cb09bdfb66e4,"Felix Y 39 Analog Watch  - For Boys, Men",WATEBMY8HWCHMZZ5,1550,525,FALSE,No rating available,No rating available,
85bf557c3728428485761f3df2289fc0,Kielz Boots,SHOECS7FBGSEPW9G,2999,2399,FALSE,No rating available,No rating available,
1152067424d4a5a6f562e62692452da0,Kielz Ladies Boots,SHOEFMRZQXHJREHH,2299,899,FALSE,No rating available,No rating available,
c6c1eca6e11a3b8e347feb7c35a29680,Sakay Country Leather Boots,SHOE69E6HYVG8MKU,3999,3499,FALSE,No rating available,No rating available,
da9e88f44d938a63290cec6ab8bb1871,La Briza Black Boots,SHOE4KACKB28FTHD,2299,2069,FALSE,No rating available,No rating available,
a8980adc2e8740e50dc4d305da965409,"Kool Kidz DMK-012-QU02 Analog Watch  - For Girls, Boys",WATDZDGRQBXTKHPW,375,263,FALSE,5,5,
af6b07bd021da2fba6f993eeda27b2ed,"Franck Bella FB0128B Analog Watch  - For Men, Boys",WATEBH9BTJXD8UVV,1199,959,FALSE,No rating available,No rating available,
423ec6b3b699983c31faa16a39fcb60e,Steppings Trendy Boots,SHOE2GUHSZRGGZYY,2199,1099,FALSE,No rating available,No rating available,
78c73a39ced929d204418bcc80f3058d,"Kool Kidz DMK-003-YL 03 Analog Watch  - For Girls, Boys",WATDUK7DKXV8WCAW,475,333,TRUE,4,4,
8be1f8b6f7207c71205c652e0a2cac75,"Vizion 8502-6BLACK Sports Series Digital Watch  - For Boys, Girls",WATECSW5VZSZETGS,1095,595,FALSE,No rating available,No rating available,
eb4f1bcaca52402bc2ec1a93dce85013,Vencer Stella 7lyt1011 Digital Watch  - For Boys,WATE9R7HUBNEKXRQ,399,144,FALSE,No rating available,No rating available,
8a51a9757dd11c3a47f948d99c11a481,La Briza Mile Boots,SHODWMHHCXTD47NQ,3999,3999,FALSE,No rating available,No rating available,
c9b137687a6ba49b8ac767f9c83b12a5,"Casela CAS-W-13 Basic Analog Watch  - For Boys, Girls",WATEBJ37KBB3SEBR,3999,899,FALSE,No rating available,No rating available,
a6f4e66cf99bce007792c6a8fdbb3d10,Sneha Unique Boots,SHOECT5VY7CWRY4G,1799,899,FALSE,No rating available,No rating available,
adc5274c2422dbc21185039f7589d3e6,Timer TC_-_690143 Analog Watch  - For Boys,WATEAYYG5EDFWTCS,1299,549,FALSE,No rating available,No rating available,
d447a50211d5e0246ccbb3212cc2b8de,NE Regular Fit Men's Jeans,JEAEDJXQXQZ8TMTU,4999,1899,FALSE,No rating available,No rating available,Regular
077967ce96ae71fb71a684020f58bc59,Shuz Touch Boots,SHOECXPMAQXZ3QPH,2995,2995,FALSE,No rating available,No rating available,
1e612e880fe7119f93caf9a1c5ffb6b4,Kielz Ladies Boots,SHOEF9G8CVWHRH5M,2499,1149,FALSE,3.5,3.5,
c35ad9935596de3d0d0134a806396072,"Colat COLAT_M08 Roman Numerals Analog Watch  - For Men, Boys",WATE2RX9CHBGEDRC,4999,1049,FALSE,5,5,
8782cc47269fa18d54998b55ed1124a9,Kielz Ladies Boots,SHOEFMRZZAXFQW4F,2299,899,FALSE,3.5,3.5,
45ec8cf2bd446146b8ae743e7803ab8f,Belle Gambe Boots,SHOEC9FZ3BAF7ASF,3999,1695,FALSE,No rating available,No rating available,
189fa66a5fa6f08d2802a62ecf0be298,"Titan 1639SL03 Analog Watch  - For Boys, Men",WATEDBVHQ6AJX7N9,1795,1695,FALSE,No rating available,No rating available,
eca609c78e79ab510dc43cffeef22cc2,Selfie Boots,SHOECSWQCEZRR82X,1200,599,FALSE,No rating available,No rating available,
8e802c5ef0aa3d98654d8b61e21a9cee,Clincher Semonday Boots,SHOE8SESVWJYNH37,3499,3499,FALSE,No rating available,No rating available,
bbb8cdc5406ff60ff06ff64630f2ca47,"Srushti Art Jewelry Megnet_Led_Sport_BlackRed1 Digital Watch  - For Men, Women, Boys, Girls",WATEDFHARG4YSPCA,799,200,FALSE,5,5,
a7217cbdcf32fcfc22080c02b2bdb2b9,Kielz Ladies Boots,SHOEF9G8Z4ZXF6WE,2499,1149,FALSE,No rating available,No rating available,
807302011d3d8f4d88860cff2cb16dee,"Q&Q VQ13-008 Analog Watch  - For Girls, Boys",WATDUHDBDTTVEMWS,585,526,TRUE,3.6,3.6,
4527bbaf1bec166066c5ca90e4992655,Belle Gambe Boots,SHOEC9FZGGD6GJRV,3499,1765,FALSE,No rating available,No rating available,
